date,conflict_phase,airline,iata_code,origin,destination,original_distance_km,price,estimated_passengers,route_revenue_usd,fuel_pct_of_cost
2023-07,Stabilisation,Oman Air,WY,Muscat,London,5591,615.14,254,156245.56,97.7
2023-08,Stabilisation,Oman Air,WY,Muscat,London,5591,681.77,254,173169.58,97.89
2023-09,Stabilisation,Oman Air,WY,Muscat,London,5591,543.13,273,148274.49,97.46
2023-10,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,557.86,251,140022.86,97.52
2023-11,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,522.19,232,121148.08,97.38
2023-12,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,596.62,249,148558.38,97.65
2024-01,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,626.69,218,136618.42,97.74
2024-02,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,580.32,255,147981.6,97.59
2024-03,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,678.99,278,188759.22,97.88
2024-04,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,648.11,249,161379.39,97.8
2024-05,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,593.59,231,137119.29,97.64
2024-06,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,626.22,240,150292.8,97.74
2024-07,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,588.12,277,162909.24,97.62
2024-08,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,726.66,270,196198.2,97.99
2024-09,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,563.39,270,152115.3,97.54
2024-10,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,733.54,252,184852.08,98
2024-11,Gaza-Israel Conflict,Oman Air,WY,Muscat,London,5591,705.26,239,168557.14,97.94
2024-12,Pre-Iran Escalation,Oman Air,WY,Muscat,London,5591,581.31,219,127306.89,97.6
2025-01,Pre-Iran Escalation,Oman Air,WY,Muscat,London,5591,646.24,283,182885.92,97.79
2025-02,Pre-Iran Escalation,Oman Air,WY,Muscat,London,5591,795.21,223,177331.83,98.13
2025-03,Pre-Iran Escalation,Oman Air,WY,Muscat,London,5591,793.37,228,180888.36,98.12
2025-04,Pre-Iran Escalation,Oman Air,WY,Muscat,London,5591,798.53,267,213207.51,98.13
2025-05,Pre-Iran Escalation,Oman Air,WY,Muscat,London,5591,799.7,236,188729.2,98.13
2025-06,Pre-Iran Escalation,Oman Air,WY,Muscat,London,5591,617.97,253,156346.41,97.71
2025-07,Pre-Iran Escalation,Oman Air,WY,Muscat,London,5591,731.11,267,195206.37,98
2025-08,Pre-Iran Escalation,Oman Air,WY,Muscat,London,5591,641.96,251,161131.96,97.78
2025-09,Pre-Iran Escalation,Oman Air,WY,Muscat,London,5591,789.89,246,194312.94,98.12
2025-10,Pre-Iran Escalation,Oman Air,WY,Muscat,London,5591,726.66,213,154778.58,97.99
2025-11,Pre-Iran Escalation,Oman Air,WY,Muscat,London,5591,706.79,246,173870.34,97.94
2025-12,US-Iran War Conflict,Oman Air,WY,Muscat,London,5591,1013.2,276,279643.2,98.65
2026-01,US-Iran War Conflict,Oman Air,WY,Muscat,London,5591,1027.95,0,0,98.67
2026-02,US-Iran War Conflict,Oman Air,WY,Muscat,London,5591,1304.67,0,0,98.97
2026-03,US-Iran War Conflict,Oman Air,WY,Muscat,London,5591,1382,277,382814,98.96
2019-01,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,409.51,277,113434.27,97.02
2019-02,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,456.27,277,126386.79,97.27
2019-03,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,424.37,230,97605.1,97.11
2019-04,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,401.53,233,93556.49,96.97
2019-05,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,399.16,278,110966.48,96.96
2019-06,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,401.02,219,87823.38,96.97
2019-07,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,387.28,259,100305.52,96.88
2019-08,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,445.68,231,102952.08,97.22
2019-09,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,417.35,264,110180.4,97.07
2019-10,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,425.02,272,115605.44,97.11
2019-11,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,379.91,240,91178.4,96.83
2019-12,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,419.1,221,92621.1,97.08
2020-01,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,414.7,264,109480.8,97.05
2020-02,Pre-Pandemic Baseline,Gulf Air,GF,Bahrain,London,5130,375.79,214,80419.06,96.8
2020-03,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,117.73,211,24841.03,91.39
2020-04,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,114.49,275,31484.75,91.18
2020-05,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,126.74,271,34346.54,91.92
2020-06,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,287.54,253,72747.62,96
2020-07,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,261.16,259,67640.44,95.66
2020-08,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,252.03,281,70820.43,95.52
2020-09,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,292.12,214,62513.68,96.05
2020-10,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,233.64,226,52802.64,95.22
2020-11,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,243.96,264,64405.44,95.4
2020-12,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,256.1,229,58646.9,95.58
2021-01,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,483.38,225,108760.5,97.4
2021-02,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,587.31,243,142716.33,97.78
2021-03,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,468.53,264,123691.92,97.33
2021-04,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,518.46,225,116653.5,97.54
2021-05,COVID-19 Collapse,Gulf Air,GF,Bahrain,London,5130,546.17,242,132173.14,97.64
2021-06,Recovery & Surge,Gulf Air,GF,Bahrain,London,5130,440.34,248,109204.32,97.19
2021-07,Recovery & Surge,Gulf Air,GF,Bahrain,London,5130,511.59,222,113572.98,97.52
2021-08,Recovery & Surge,Gulf Air,GF,Bahrain,London,5130,467.07,245,114432.15,97.33
2021-09,Recovery & Surge,Gulf Air,GF,Bahrain,London,5130,432.2,274,118422.8,97.15
2021-10,Recovery & Surge,Gulf Air,GF,Bahrain,London,5130,612.43,265,162293.95,97.85
2021-11,Recovery & Surge,Gulf Air,GF,Bahrain,London,5130,621.42,247,153490.74,97.88
2021-12,Recovery & Surge,Gulf Air,GF,Bahrain,London,5130,555.7,219,121698.3,97.68
2022-01,Recovery & Surge,Gulf Air,GF,Bahrain,London,5130,454.42,211,95882.62,97.26
2022-02,Recovery & Surge,Gulf Air,GF,Bahrain,London,5130,424.24,215,91211.6,97.11
2022-03,Ukraine War Shock,Gulf Air,GF,Bahrain,London,5130,860.52,266,228898.32,98.35
2022-04,Ukraine War Shock,Gulf Air,GF,Bahrain,London,5130,819.9,262,214813.8,98.29
2022-05,Ukraine War Shock,Gulf Air,GF,Bahrain,London,5130,725.14,265,192162.1,98.12
2022-06,Ukraine War Shock,Gulf Air,GF,Bahrain,London,5130,766.17,233,178517.61,98.2
2022-07,Ukraine War Shock,Gulf Air,GF,Bahrain,London,5130,543.18,216,117326.88,97.63
2022-08,Ukraine War Shock,Gulf Air,GF,Bahrain,London,5130,684.61,263,180052.43,98.03
2022-09,Ukraine War Shock,Gulf Air,GF,Bahrain,London,5130,562.79,279,157018.41,97.7
2022-10,Ukraine War Shock,Gulf Air,GF,Bahrain,London,5130,621.92,243,151126.56,97.88
2022-11,Ukraine War Shock,Gulf Air,GF,Bahrain,London,5130,578.35,267,154419.45,97.75
2022-12,Ukraine War Shock,Gulf Air,GF,Bahrain,London,5130,652.7,264,172312.8,97.96
2023-01,Stabilisation,Gulf Air,GF,Bahrain,London,5130,561.67,274,153897.58,97.7
2023-02,Stabilisation,Gulf Air,GF,Bahrain,London,5130,522.93,212,110861.16,97.56
2023-03,Stabilisation,Gulf Air,GF,Bahrain,London,5130,646.24,281,181593.44,97.94
2023-04,Stabilisation,Gulf Air,GF,Bahrain,London,5130,596.03,274,163312.22,97.8
2023-05,Stabilisation,Gulf Air,GF,Bahrain,London,5130,659.79,275,181442.25,97.97
2023-06,Stabilisation,Gulf Air,GF,Bahrain,London,5130,652.33,284,185261.72,97.96
2023-07,Stabilisation,Gulf Air,GF,Bahrain,London,5130,564.41,257,145053.37,97.71
2023-08,Stabilisation,Gulf Air,GF,Bahrain,London,5130,625.56,216,135120.96,97.89
2023-09,Stabilisation,Gulf Air,GF,Bahrain,London,5130,498.35,271,135052.85,97.46
2023-10,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,511.86,220,112609.2,97.52
2023-11,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,479.13,265,126969.45,97.38
2023-12,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,547.43,241,131930.63,97.65
2024-01,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,575.02,210,120754.2,97.74
2024-02,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,532.48,242,128860.16,97.6
2024-03,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,623.01,269,167589.69,97.88
2024-04,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,594.67,216,128448.72,97.8
2024-05,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,544.64,210,114374.4,97.64
2024-06,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,574.59,243,139625.37,97.74
2024-07,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,539.63,210,113322.3,97.62
2024-08,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,666.74,280,186687.2,97.99
2024-09,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,516.94,271,140090.74,97.54
2024-10,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,673.06,257,172976.42,98.01
2024-11,Gaza-Israel Conflict,Gulf Air,GF,Bahrain,London,5130,647.11,211,136540.21,97.94
2024-12,Pre-Iran Escalation,Gulf Air,GF,Bahrain,London,5130,533.37,252,134409.24,97.6
2025-01,Pre-Iran Escalation,Gulf Air,GF,Bahrain,London,5130,592.96,260,154169.6,97.79
2025-02,Pre-Iran Escalation,Gulf Air,GF,Bahrain,London,5130,729.63,254,185326.02,98.13
2025-03,Pre-Iran Escalation,Gulf Air,GF,Bahrain,London,5130,727.96,281,204556.76,98.12
2025-04,Pre-Iran Escalation,Gulf Air,GF,Bahrain,London,5130,732.69,272,199291.68,98.13
2025-05,Pre-Iran Escalation,Gulf Air,GF,Bahrain,London,5130,733.77,237,173903.49,98.14
2025-06,Pre-Iran Escalation,Gulf Air,GF,Bahrain,London,5130,567.03,262,148561.86,97.71
2025-07,Pre-Iran Escalation,Gulf Air,GF,Bahrain,London,5130,670.83,244,163682.52,98
2025-08,Pre-Iran Escalation,Gulf Air,GF,Bahrain,London,5130,589.03,279,164339.37,97.78
2025-09,Pre-Iran Escalation,Gulf Air,GF,Bahrain,London,5130,724.76,256,185538.56,98.12
2025-10,Pre-Iran Escalation,Gulf Air,GF,Bahrain,London,5130,666.74,253,168685.22,97.99
2025-11,Pre-Iran Escalation,Gulf Air,GF,Bahrain,London,5130,648.51,247,160181.97,97.95
2025-12,US-Iran War Conflict,Gulf Air,GF,Bahrain,London,5130,929.66,221,205454.86,98.64
2026-01,US-Iran War Conflict,Gulf Air,GF,Bahrain,London,5130,943.2,234,220708.8,98.63
2026-02,US-Iran War Conflict,Gulf Air,GF,Bahrain,London,5130,1197.09,270,323214.3,98.88
2026-03,US-Iran War Conflict,Gulf Air,GF,Bahrain,London,5130,1268.04,278,352515.12,98.91
2019-01,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,397.7,219,87096.3,97
2019-02,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,443.11,213,94382.43,97.26
2019-03,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,412.12,284,117042.08,97.09
2019-04,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,389.94,284,110742.96,96.95
2019-05,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,387.65,224,86833.6,96.94
2019-06,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,389.45,220,85679,96.95
2019-07,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,376.1,224,84246.4,96.86
2019-08,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,432.82,248,107339.36,97.2
2019-09,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,405.3,234,94840.2,97.05
2019-10,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,412.76,235,96998.6,97.09
2019-11,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,368.94,270,99613.8,96.81
2019-12,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,407.01,276,112334.76,97.06
2020-01,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,402.73,282,113569.86,97.03
2020-02,Pre-Pandemic Baseline,Emirates,EK,Dubai,Frankfurt,4982,364.95,248,90507.6,96.78
2020-03,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,114.34,228,26069.52,91.34
2020-04,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,111.19,251,27908.69,91.13
2020-05,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,123.09,275,33849.75,91.87
2020-06,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,279.25,212,59201,95.97
2020-07,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,253.62,278,70506.36,95.63
2020-08,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,244.76,226,55315.76,95.49
2020-09,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,283.7,233,66102.1,96.02
2020-10,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,226.91,237,53777.67,95.19
2020-11,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,236.92,278,65863.76,95.37
2020-12,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,248.71,223,55462.33,95.55
2021-01,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,469.42,226,106088.92,97.38
2021-02,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,570.38,264,150580.32,97.76
2021-03,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,455.02,280,127405.6,97.31
2021-04,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,503.49,217,109257.33,97.53
2021-05,COVID-19 Collapse,Emirates,EK,Dubai,Frankfurt,4982,530.42,249,132074.58,97.63
2021-06,Recovery & Surge,Emirates,EK,Dubai,Frankfurt,4982,427.64,278,118883.92,97.17
2021-07,Recovery & Surge,Emirates,EK,Dubai,Frankfurt,4982,496.83,276,137125.08,97.5
2021-08,Recovery & Surge,Emirates,EK,Dubai,Frankfurt,4982,453.58,281,127455.98,97.31
2021-09,Recovery & Surge,Emirates,EK,Dubai,Frankfurt,4982,419.74,277,116267.98,97.13
2021-10,Recovery & Surge,Emirates,EK,Dubai,Frankfurt,4982,594.77,233,138581.41,97.84
2021-11,Recovery & Surge,Emirates,EK,Dubai,Frankfurt,4982,603.49,225,135785.25,97.86
2021-12,Recovery & Surge,Emirates,EK,Dubai,Frankfurt,4982,539.67,277,149488.59,97.66
2022-01,Recovery & Surge,Emirates,EK,Dubai,Frankfurt,4982,441.3,263,116061.9,97.25
2022-02,Recovery & Surge,Emirates,EK,Dubai,Frankfurt,4982,412,238,98056,97.09
2022-03,Ukraine War Shock,Emirates,EK,Dubai,Frankfurt,4982,835.69,263,219786.47,98.34
2022-04,Ukraine War Shock,Emirates,EK,Dubai,Frankfurt,4982,796.24,233,185523.92,98.28
2022-05,Ukraine War Shock,Emirates,EK,Dubai,Frankfurt,4982,704.21,253,178165.13,98.11
2022-06,Ukraine War Shock,Emirates,EK,Dubai,Frankfurt,4982,744.08,227,168906.16,98.19
2022-07,Ukraine War Shock,Emirates,EK,Dubai,Frankfurt,4982,527.51,252,132932.52,97.62
2022-08,Ukraine War Shock,Emirates,EK,Dubai,Frankfurt,4982,664.87,279,185498.73,98.02
2022-09,Ukraine War Shock,Emirates,EK,Dubai,Frankfurt,4982,546.56,267,145931.52,97.68
2022-10,Ukraine War Shock,Emirates,EK,Dubai,Frankfurt,4982,603.98,259,156430.82,97.86
2022-11,Ukraine War Shock,Emirates,EK,Dubai,Frankfurt,4982,561.67,228,128060.76,97.73
2022-12,Ukraine War Shock,Emirates,EK,Dubai,Frankfurt,4982,633.88,214,135650.32,97.94
2023-01,Stabilisation,Emirates,EK,Dubai,Frankfurt,4982,545.46,263,143455.98,97.68
2023-02,Stabilisation,Emirates,EK,Dubai,Frankfurt,4982,507.84,253,128483.52,97.54
2023-03,Stabilisation,Emirates,EK,Dubai,Frankfurt,4982,627.59,225,141207.75,97.93
2023-04,Stabilisation,Emirates,EK,Dubai,Frankfurt,4982,578.84,280,162075.2,97.79
2023-05,Stabilisation,Emirates,EK,Dubai,Frankfurt,4982,640.76,251,160830.76,97.96
2023-06,Stabilisation,Emirates,EK,Dubai,Frankfurt,4982,633.52,252,159647.04,97.94
2023-07,Stabilisation,Emirates,EK,Dubai,Frankfurt,4982,548.14,232,127168.48,97.69
2023-08,Stabilisation,Emirates,EK,Dubai,Frankfurt,4982,607.51,275,167065.25,97.87
2023-09,Stabilisation,Emirates,EK,Dubai,Frankfurt,4982,483.97,276,133575.72,97.45
2023-10,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,497.09,263,130734.67,97.5
2023-11,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,465.31,217,100972.27,97.36
2023-12,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,531.64,216,114834.24,97.63
2024-01,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,558.43,245,136815.35,97.72
2024-02,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,517.11,220,113764.2,97.58
2024-03,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,605.04,234,141579.36,97.86
2024-04,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,577.52,222,128209.44,97.78
2024-05,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,528.93,233,123240.69,97.62
2024-06,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,558.02,280,156245.6,97.72
2024-07,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,524.06,266,139399.96,97.6
2024-08,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,647.51,220,142452.2,97.98
2024-09,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,502.03,260,130527.8,97.52
2024-10,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,653.63,212,138569.56,97.99
2024-11,Gaza-Israel Conflict,Emirates,EK,Dubai,Frankfurt,4982,628.45,283,177851.35,97.93
2024-12,Pre-Iran Escalation,Emirates,EK,Dubai,Frankfurt,4982,517.99,249,128979.51,97.58
2025-01,Pre-Iran Escalation,Emirates,EK,Dubai,Frankfurt,4982,575.86,247,142237.42,97.78
2025-02,Pre-Iran Escalation,Emirates,EK,Dubai,Frankfurt,4982,708.59,228,161558.52,98.11
2025-03,Pre-Iran Escalation,Emirates,EK,Dubai,Frankfurt,4982,706.96,244,172498.24,98.11
2025-04,Pre-Iran Escalation,Emirates,EK,Dubai,Frankfurt,4982,711.56,249,177178.44,98.12
2025-05,Pre-Iran Escalation,Emirates,EK,Dubai,Frankfurt,4982,712.59,259,184560.81,98.12
2025-06,Pre-Iran Escalation,Emirates,EK,Dubai,Frankfurt,4982,550.66,213,117290.58,97.7
2025-07,Pre-Iran Escalation,Emirates,EK,Dubai,Frankfurt,4982,651.48,235,153097.8,97.99
2025-08,Pre-Iran Escalation,Emirates,EK,Dubai,Frankfurt,4982,572.04,239,136717.56,97.77
2025-09,Pre-Iran Escalation,Emirates,EK,Dubai,Frankfurt,4982,703.84,221,155548.64,98.1
2025-10,Pre-Iran Escalation,Emirates,EK,Dubai,Frankfurt,4982,647.51,227,146984.77,97.98
2025-11,Pre-Iran Escalation,Emirates,EK,Dubai,Frankfurt,4982,629.8,227,142964.6,97.93
2025-12,US-Iran War Conflict,Emirates,EK,Dubai,Frankfurt,4982,902.84,0,0,98.71
2026-01,US-Iran War Conflict,Emirates,EK,Dubai,Frankfurt,4982,915.99,233,213425.67,98.75
2026-02,US-Iran War Conflict,Emirates,EK,Dubai,Frankfurt,4982,1162.55,274,318538.7,98.98
2026-03,US-Iran War Conflict,Emirates,EK,Dubai,Frankfurt,4982,1231.46,257,316485.22,98.98
2019-01,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,862.54,254,219085.16,96.67
2019-02,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,961.01,233,223915.33,96.95
2019-03,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,893.83,229,204687.07,96.76
2019-04,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,845.72,222,187749.84,96.61
2019-05,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,840.72,272,228675.84,96.59
2019-06,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,844.65,250,211162.5,96.61
2019-07,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,815.69,235,191687.15,96.51
2019-08,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,938.71,248,232800.08,96.89
2019-09,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,879.04,216,189872.64,96.72
2019-10,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,895.2,217,194258.4,96.77
2019-11,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,800.17,266,212845.22,96.45
2019-12,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,882.72,277,244513.44,96.73
2020-01,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,873.44,234,204384.96,96.7
2020-02,Pre-Pandemic Baseline,Singapore Airlines,SQ,Singapore,London,10805,791.51,240,189962.4,96.42
2020-03,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,247.97,238,59016.86,90.43
2020-04,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,241.15,245,59081.75,90.2
2020-05,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,266.95,241,64334.95,91.02
2020-06,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,605.63,238,144139.94,95.52
2020-07,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,550.06,259,142465.54,95.15
2020-08,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,530.85,230,122095.5,95
2020-09,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,615.29,280,172281.2,95.58
2020-10,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,492.1,233,114659.3,94.67
2020-11,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,513.84,226,116127.84,94.86
2020-12,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,539.41,282,152113.62,95.07
2021-01,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,1018.11,227,231110.97,97.09
2021-02,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,1237.03,250,309257.5,97.51
2021-03,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,986.84,234,230920.56,97.01
2021-04,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,1092,215,234780,97.25
2021-05,COVID-19 Collapse,Singapore Airlines,SQ,Singapore,London,10805,1150.37,281,323253.97,97.36
2021-06,Recovery & Surge,Singapore Airlines,SQ,Singapore,London,10805,927.47,238,220737.86,96.86
2021-07,Recovery & Surge,Singapore Airlines,SQ,Singapore,London,10805,1077.53,258,278002.74,97.22
2021-08,Recovery & Surge,Singapore Airlines,SQ,Singapore,London,10805,983.74,274,269544.76,97.01
2021-09,Recovery & Surge,Singapore Airlines,SQ,Singapore,London,10805,910.33,251,228492.83,96.81
2021-10,Recovery & Surge,Singapore Airlines,SQ,Singapore,London,10805,1289.94,263,339254.22,97.59
2021-11,Recovery & Surge,Singapore Airlines,SQ,Singapore,London,10805,1308.84,268,350769.12,97.62
2021-12,Recovery & Surge,Singapore Airlines,SQ,Singapore,London,10805,1170.43,238,278562.34,97.4
2022-01,Recovery & Surge,Singapore Airlines,SQ,Singapore,London,10805,957.09,257,245972.13,96.94
2022-02,Recovery & Surge,Singapore Airlines,SQ,Singapore,London,10805,893.54,225,201046.5,96.76
2022-03,Ukraine War Shock,Singapore Airlines,SQ,Singapore,London,10805,1812.47,214,387868.58,98.15
2022-04,Ukraine War Shock,Singapore Airlines,SQ,Singapore,London,10805,1726.91,284,490442.44,98.08
2022-05,Ukraine War Shock,Singapore Airlines,SQ,Singapore,London,10805,1527.32,216,329901.12,97.89
